"","fold1","fold2","fold3","fold4"
"3794",0,NA,NA,NA
"3795",NA,NA,NA,0
"3796",NA,NA,NA,0
"3797",NA,NA,NA,0
"3798",NA,NA,NA,1
"3799",NA,NA,0,NA
"3800",NA,NA,0,NA
"3801",NA,NA,NA,0
"3802",NA,NA,NA,1
"3803",0,NA,NA,NA
"3804",NA,NA,NA,0
"3805",0,NA,NA,NA
"3806",NA,NA,0,NA
"3807",NA,NA,0,NA
"3808",NA,0,NA,NA
"3809",NA,NA,NA,1
"3810",1,NA,NA,NA
"3811",NA,0,NA,NA
"3812",NA,0,NA,NA
"3813",NA,0,NA,NA
"3814",0,NA,NA,NA
"3815",NA,0,NA,NA
"3816",1,NA,NA,NA
"3817",0,NA,NA,NA
"3818",NA,NA,NA,1
"3819",NA,NA,NA,1
"3820",NA,NA,NA,1
"3821",NA,1,NA,NA
"3822",NA,0,NA,NA
"3823",NA,1,NA,NA
"3824",NA,0,NA,NA
"3825",NA,NA,0,NA
"3826",0,NA,NA,NA
"3827",NA,0,NA,NA
"3828",NA,NA,NA,0
"3829",NA,0,NA,NA
"3830",0,NA,NA,NA
"3831",NA,NA,1,NA
"3832",NA,NA,0,NA
"3833",NA,NA,NA,1
"3834",0,NA,NA,NA
"3835",1,NA,NA,NA
"3836",NA,NA,NA,0
"3837",NA,NA,NA,0
"3838",NA,NA,NA,0
"3839",NA,1,NA,NA
"3840",NA,NA,NA,0
"3841",NA,0,NA,NA
"3842",NA,0,NA,NA
"3843",0,NA,NA,NA
"3844",NA,0,NA,NA
"3845",0,NA,NA,NA
"3846",0,NA,NA,NA
"3847",NA,0,NA,NA
"3848",NA,NA,NA,1
"3849",0,NA,NA,NA
"3850",NA,0,NA,NA
"3851",0,NA,NA,NA
"3852",NA,1,NA,NA
"3853",NA,0,NA,NA
"3854",0,NA,NA,NA
"3855",NA,0,NA,NA
"3856",NA,0,NA,NA
"3857",NA,NA,0,NA
"3858",NA,0,NA,NA
"3859",NA,NA,0,NA
"3860",0,NA,NA,NA
"3861",0,NA,NA,NA
"3862",NA,NA,1,NA
"3863",NA,NA,0,NA
"3864",1,NA,NA,NA
"3865",0,NA,NA,NA
"3866",1,NA,NA,NA
"3867",NA,NA,0,NA
"3868",NA,NA,NA,0
"3869",NA,0,NA,NA
"3870",0,NA,NA,NA
"3871",NA,NA,1,NA
"3872",0,NA,NA,NA
"3873",0,NA,NA,NA
"3874",NA,NA,0,NA
"3875",NA,NA,0,NA
"3876",NA,NA,0,NA
"3877",NA,0,NA,NA
"3878",NA,NA,0,NA
"3879",NA,NA,NA,0
"3880",NA,0,NA,NA
"3881",NA,NA,NA,0
"3882",NA,NA,NA,0
"3883",NA,NA,0,NA
"3884",NA,NA,NA,0
"3885",NA,NA,NA,1
"3886",NA,NA,0,NA
"3887",NA,NA,NA,0
"3888",NA,NA,NA,0
"3889",NA,0,NA,NA
"3890",0,NA,NA,NA
"3891",0,NA,NA,NA
"3892",NA,0,NA,NA
"3893",NA,0,NA,NA
"3894",NA,NA,1,NA
"3895",NA,NA,NA,0
"3896",NA,NA,0,NA
"3897",0,NA,NA,NA
"3898",NA,0,NA,NA
"3899",NA,NA,NA,0
"3900",NA,NA,0,NA
"3901",NA,NA,NA,0
"3902",1,NA,NA,NA
"3903",0,NA,NA,NA
"3904",NA,NA,NA,0
"3905",NA,0,NA,NA
"3906",NA,0,NA,NA
"3907",NA,0,NA,NA
"3908",NA,NA,NA,0
"3909",0,NA,NA,NA
"3910",NA,NA,0,NA
"3911",NA,NA,NA,0
"3912",NA,NA,1,NA
"3913",0,NA,NA,NA
"3914",NA,0,NA,NA
"3915",NA,1,NA,NA
"3916",NA,NA,NA,0
"3917",NA,1,NA,NA
"3918",NA,NA,0,NA
"3919",0,NA,NA,NA
"3920",NA,NA,NA,0
"3921",NA,NA,1,NA
"3922",NA,NA,NA,0
"3923",0,NA,NA,NA
"3924",NA,NA,NA,0
"3925",NA,NA,0,NA
"3926",0,NA,NA,NA
"3927",NA,NA,0,NA
"3928",0,NA,NA,NA
"3929",0,NA,NA,NA
"3930",1,NA,NA,NA
"3931",0,NA,NA,NA
"3932",NA,NA,NA,0
"3933",NA,0,NA,NA
"3934",NA,NA,NA,0
"3935",0,NA,NA,NA
"3936",NA,NA,0,NA
"3937",NA,NA,NA,1
"3938",1,NA,NA,NA
"3939",NA,NA,NA,0
"3940",0,NA,NA,NA
"3941",0,NA,NA,NA
"3942",NA,0,NA,NA
"3943",NA,NA,0,NA
"3944",NA,0,NA,NA
"3945",NA,NA,NA,1
"3946",NA,NA,NA,1
"3947",NA,NA,0,NA
"3948",NA,NA,0,NA
"3949",NA,NA,NA,0
"3950",NA,NA,1,NA
"3951",NA,NA,0,NA
"3952",NA,1,NA,NA
"3953",NA,1,NA,NA
"3954",NA,NA,NA,0
"3955",0,NA,NA,NA
"3956",0,NA,NA,NA
"3957",NA,NA,NA,0
"3958",NA,NA,NA,0
"3959",1,NA,NA,NA
"3960",0,NA,NA,NA
"3961",NA,NA,NA,0
"3962",NA,NA,NA,0
"3963",0,NA,NA,NA
"3964",NA,NA,NA,0
"3965",NA,NA,NA,0
"3966",NA,NA,NA,1
"3967",NA,NA,0,NA
"3968",1,NA,NA,NA
"3969",NA,0,NA,NA
"3970",0,NA,NA,NA
"3971",0,NA,NA,NA
"3972",NA,NA,1,NA
"3973",NA,NA,NA,0
"3974",NA,NA,NA,0
"3975",0,NA,NA,NA
"3976",NA,0,NA,NA
"3977",1,NA,NA,NA
"3978",NA,NA,0,NA
"3979",NA,0,NA,NA
"3980",NA,NA,0,NA
"3981",NA,NA,0,NA
"3982",0,NA,NA,NA
"3983",NA,NA,0,NA
"3984",NA,1,NA,NA
"3985",NA,0,NA,NA
"3986",NA,NA,0,NA
"3987",NA,NA,NA,0
"3988",NA,NA,0,NA
"3989",NA,0,NA,NA
"3990",NA,0,NA,NA
"3991",NA,0,NA,NA
"3992",NA,NA,NA,0
"3993",NA,0,NA,NA
"3994",NA,NA,0,NA
"3995",NA,0,NA,NA
"3996",NA,0,NA,NA
"3997",NA,NA,1,NA
"3998",0,NA,NA,NA
"3999",0,NA,NA,NA
"4000",0,NA,NA,NA
"4001",NA,NA,1,NA
"4002",NA,NA,NA,0
"4003",NA,NA,NA,0
"4004",0,NA,NA,NA
"4005",1,NA,NA,NA
"4006",NA,NA,0,NA
"4007",NA,NA,NA,1
"4008",NA,NA,NA,0
"4009",NA,NA,NA,0
"4010",NA,NA,NA,1
"4011",NA,NA,NA,1
"4012",NA,0,NA,NA
"4013",NA,NA,0,NA
"4014",NA,NA,NA,0
"4015",NA,0,NA,NA
"4016",NA,1,NA,NA
"4017",0,NA,NA,NA
"4018",NA,NA,0,NA
"4019",NA,0,NA,NA
"4020",NA,NA,0,NA
"4021",NA,NA,0,NA
"4022",NA,NA,0,NA
"4023",0,NA,NA,NA
"4024",NA,NA,NA,0
"4025",NA,0,NA,NA
"4026",NA,NA,0,NA
"4027",NA,0,NA,NA
"4028",NA,0,NA,NA
"4029",NA,NA,0,NA
"4030",1,NA,NA,NA
"4031",NA,NA,NA,0
"4032",NA,NA,0,NA
"4033",NA,NA,NA,0
"4034",NA,NA,NA,0
"4035",NA,0,NA,NA
"4036",0,NA,NA,NA
"4037",NA,1,NA,NA
"4038",NA,NA,NA,0
"4039",0,NA,NA,NA
"4040",NA,0,NA,NA
"4041",NA,NA,NA,0
"4042",NA,NA,0,NA
"4043",NA,NA,0,NA
"4044",NA,NA,NA,0
"4045",NA,NA,0,NA
"4046",0,NA,NA,NA
"4047",NA,NA,NA,0
"4048",NA,1,NA,NA
"4049",NA,NA,NA,0
"4050",NA,1,NA,NA
"4051",NA,NA,NA,0
"4052",0,NA,NA,NA
"4053",NA,NA,NA,0
"4054",NA,NA,0,NA
"4055",0,NA,NA,NA
"4056",0,NA,NA,NA
"4057",NA,NA,0,NA
"4058",NA,NA,0,NA
"4059",NA,0,NA,NA
"4060",NA,NA,0,NA
"4061",NA,NA,0,NA
"4062",0,NA,NA,NA
"4063",NA,0,NA,NA
"4064",NA,NA,1,NA
"4065",0,NA,NA,NA
"4066",NA,0,NA,NA
"4067",0,NA,NA,NA
"4068",NA,NA,NA,0
"4069",NA,NA,NA,0
"4070",0,NA,NA,NA
"4071",NA,NA,NA,0
"4072",0,NA,NA,NA
"4073",NA,NA,NA,0
"4074",0,NA,NA,NA
"4075",NA,NA,1,NA
"4076",NA,NA,NA,0
"4077",NA,NA,NA,1
"4078",NA,NA,1,NA
"4079",NA,NA,0,NA
"4080",NA,NA,NA,0
"4081",NA,NA,0,NA
"4082",NA,NA,0,NA
"4083",NA,0,NA,NA
"4084",NA,NA,0,NA
"4085",NA,NA,NA,0
"4086",NA,0,NA,NA
"4087",NA,0,NA,NA
"4088",NA,NA,0,NA
"4089",NA,NA,1,NA
"4090",NA,NA,NA,0
"4091",NA,0,NA,NA
"4092",NA,1,NA,NA
"4093",NA,NA,0,NA
"4094",NA,0,NA,NA
"4095",0,NA,NA,NA
"4096",NA,NA,NA,0
"4097",NA,NA,0,NA
"4098",NA,NA,NA,0
"4099",0,NA,NA,NA
"4100",0,NA,NA,NA
"4101",NA,NA,0,NA
"4102",NA,0,NA,NA
"4103",NA,NA,1,NA
"4104",0,NA,NA,NA
"4105",NA,NA,0,NA
"4106",1,NA,NA,NA
"4107",NA,0,NA,NA
"4108",NA,NA,NA,0
"4109",0,NA,NA,NA
"4110",NA,NA,0,NA
"4111",1,NA,NA,NA
"4112",NA,NA,NA,0
"4113",0,NA,NA,NA
"4114",NA,NA,0,NA
"4115",NA,NA,0,NA
"4116",NA,NA,0,NA
"4117",NA,0,NA,NA
"4118",1,NA,NA,NA
"4119",NA,NA,0,NA
"4120",NA,0,NA,NA
"4121",NA,NA,0,NA
"4122",NA,0,NA,NA
"4123",NA,NA,NA,0
"4124",0,NA,NA,NA
"4125",NA,0,NA,NA
"4126",NA,NA,NA,1
"4127",0,NA,NA,NA
"4128",NA,1,NA,NA
"4129",NA,NA,0,NA
"4130",NA,NA,1,NA
"4131",0,NA,NA,NA
"4132",NA,NA,0,NA
"4133",NA,0,NA,NA
"4134",NA,NA,0,NA
"4135",1,NA,NA,NA
"4136",NA,NA,NA,1
"4137",NA,0,NA,NA
"4138",NA,NA,0,NA
"4139",NA,0,NA,NA
"4140",NA,NA,NA,1
"4141",NA,NA,NA,1
"4142",NA,0,NA,NA
"4143",NA,NA,0,NA
"4144",NA,NA,0,NA
"4145",NA,NA,0,NA
"4146",NA,NA,NA,0
"4147",NA,NA,NA,0
"4148",0,NA,NA,NA
"4149",NA,NA,NA,0
"4150",NA,NA,NA,0
"4151",1,NA,NA,NA
"4152",NA,0,NA,NA
"4153",0,NA,NA,NA
"4154",NA,NA,0,NA
"4155",NA,NA,1,NA
"4156",NA,NA,0,NA
"4157",0,NA,NA,NA
"4158",NA,NA,0,NA
"4159",0,NA,NA,NA
"4160",0,NA,NA,NA
"4161",NA,NA,NA,0
"4162",NA,0,NA,NA
"4163",NA,NA,NA,0
"4164",NA,NA,0,NA
"4165",NA,NA,0,NA
"4166",NA,NA,NA,0
"4167",NA,NA,1,NA
"4168",NA,0,NA,NA
"4169",NA,NA,1,NA
"4170",NA,NA,NA,0
"4171",NA,NA,NA,0
"4172",NA,NA,0,NA
"4173",NA,NA,0,NA
"4174",0,NA,NA,NA
"4175",0,NA,NA,NA
"4176",NA,NA,NA,0
"4177",NA,0,NA,NA
"4178",NA,NA,NA,0
"4179",0,NA,NA,NA
"4180",0,NA,NA,NA
"4181",NA,0,NA,NA
"4182",NA,NA,0,NA
"4183",NA,NA,NA,0
"4184",0,NA,NA,NA
"4185",NA,NA,0,NA
"4186",NA,0,NA,NA
"4187",0,NA,NA,NA
"4188",NA,0,NA,NA
"4189",0,NA,NA,NA
"4190",NA,NA,NA,0
"4191",NA,NA,NA,0
"4192",NA,NA,1,NA
"4193",NA,NA,NA,0
"4194",NA,NA,0,NA
"4195",NA,NA,1,NA
"4196",NA,NA,0,NA
"4197",NA,0,NA,NA
"4198",NA,NA,NA,0
"4199",0,NA,NA,NA
"4200",NA,NA,0,NA
"4201",NA,NA,0,NA
"4202",0,NA,NA,NA
"4203",NA,NA,NA,0
"4204",NA,NA,NA,0
"4205",NA,NA,1,NA
"4206",NA,NA,0,NA
"4207",NA,NA,0,NA
"4208",NA,1,NA,NA
"4209",0,NA,NA,NA
"4210",0,NA,NA,NA
"4211",NA,NA,NA,1
"4212",NA,0,NA,NA
"4213",NA,NA,NA,0
"4214",1,NA,NA,NA
"4215",NA,NA,0,NA
"4216",NA,NA,NA,0
"4217",0,NA,NA,NA
"4218",0,NA,NA,NA
"4219",NA,NA,NA,0
"4220",NA,NA,0,NA
"4221",NA,0,NA,NA
"4222",0,NA,NA,NA
"4223",NA,NA,NA,1
"4224",NA,NA,NA,0
"4225",NA,NA,NA,0
"4226",NA,0,NA,NA
"4227",0,NA,NA,NA
"4228",NA,1,NA,NA
"4229",NA,NA,0,NA
"4230",NA,NA,NA,0
"4231",NA,NA,0,NA
"4232",NA,0,NA,NA
"4233",NA,NA,NA,0
"4234",NA,NA,NA,0
"4235",0,NA,NA,NA
"4236",NA,NA,0,NA
"4237",NA,NA,NA,0
"4238",NA,NA,NA,0
"4239",NA,0,NA,NA
"4240",NA,0,NA,NA
"4241",NA,NA,0,NA
"4242",NA,0,NA,NA
"4243",1,NA,NA,NA
"4244",NA,NA,NA,0
"4245",NA,NA,NA,0
"4246",0,NA,NA,NA
"4247",0,NA,NA,NA
"4248",NA,0,NA,NA
"4249",0,NA,NA,NA
"4250",NA,NA,NA,0
"4251",0,NA,NA,NA
"4252",NA,NA,NA,0
"4253",NA,0,NA,NA
"4254",NA,NA,NA,0
"4255",0,NA,NA,NA
"4256",NA,1,NA,NA
"4257",0,NA,NA,NA
"4258",0,NA,NA,NA
"4259",NA,0,NA,NA
"4260",1,NA,NA,NA
"4261",NA,NA,NA,0
"4262",NA,0,NA,NA
"4263",NA,1,NA,NA
"4264",NA,NA,NA,0
"4265",NA,NA,0,NA
"4266",0,NA,NA,NA
"4267",NA,NA,NA,0
"4268",0,NA,NA,NA
"4269",NA,NA,NA,0
"4270",NA,NA,0,NA
"4271",NA,NA,NA,0
"4272",NA,NA,NA,1
"4273",NA,1,NA,NA
"4274",NA,NA,NA,0
"4275",0,NA,NA,NA
"4276",NA,NA,NA,0
"4277",NA,NA,0,NA
"4278",NA,NA,NA,0
"4279",NA,0,NA,NA
"4280",NA,NA,0,NA
"4281",NA,1,NA,NA
"4282",NA,NA,NA,0
"4283",NA,NA,NA,0
"4284",NA,NA,0,NA
"4285",NA,NA,NA,0
"4286",NA,0,NA,NA
"4287",NA,0,NA,NA
"4288",0,NA,NA,NA
"4289",NA,NA,0,NA
"4290",NA,0,NA,NA
"4291",0,NA,NA,NA
"4292",NA,NA,1,NA
"4293",NA,NA,NA,0
"4294",0,NA,NA,NA
"4295",NA,NA,0,NA
"4296",NA,0,NA,NA
"4297",0,NA,NA,NA
"4298",NA,0,NA,NA
"4299",NA,NA,0,NA
"4300",NA,NA,NA,0
"4301",NA,NA,0,NA
"4302",1,NA,NA,NA
"4303",NA,1,NA,NA
"4304",0,NA,NA,NA
"4305",NA,0,NA,NA
"4306",0,NA,NA,NA
"4307",NA,NA,NA,0
"4308",NA,0,NA,NA
"4309",NA,NA,0,NA
"4310",NA,NA,NA,0
"4311",NA,NA,NA,0
"4312",NA,0,NA,NA
"4313",NA,0,NA,NA
"4314",1,NA,NA,NA
"4315",NA,0,NA,NA
"4316",NA,NA,0,NA
"4317",0,NA,NA,NA
"4318",1,NA,NA,NA
"4319",0,NA,NA,NA
"4320",NA,1,NA,NA
"4321",NA,NA,NA,0
"4322",NA,0,NA,NA
"4323",NA,1,NA,NA
"4324",NA,NA,0,NA
"4325",NA,1,NA,NA
"4326",NA,0,NA,NA
"4327",NA,NA,0,NA
"4328",NA,NA,NA,0
"4329",NA,NA,NA,0
"4330",0,NA,NA,NA
"4331",NA,NA,NA,1
"4332",NA,0,NA,NA
"4333",NA,0,NA,NA
"4334",NA,NA,0,NA
"4335",0,NA,NA,NA
"4336",NA,1,NA,NA
"4337",1,NA,NA,NA
"4338",NA,0,NA,NA
"4339",NA,1,NA,NA
"4340",NA,NA,0,NA
"4341",NA,1,NA,NA
"4342",0,NA,NA,NA
"4343",NA,1,NA,NA
"4344",NA,NA,NA,1
"4345",NA,NA,0,NA
"4346",NA,1,NA,NA
"4347",NA,NA,0,NA
"4348",NA,0,NA,NA
"4349",NA,NA,NA,1
"4350",NA,NA,0,NA
"4351",0,NA,NA,NA
"4352",NA,NA,0,NA
"4353",1,NA,NA,NA
"4354",NA,NA,0,NA
"4355",0,NA,NA,NA
"4356",NA,0,NA,NA
"4357",NA,NA,0,NA
"4358",NA,NA,NA,0
"4359",NA,NA,0,NA
"4360",NA,NA,0,NA
"4361",NA,NA,NA,0
"4362",NA,0,NA,NA
"4363",NA,NA,0,NA
"4364",NA,0,NA,NA
"4365",NA,NA,0,NA
"4366",NA,NA,0,NA
"4367",NA,0,NA,NA
"4368",NA,NA,NA,0
"4369",NA,NA,NA,0
"4370",0,NA,NA,NA
"4371",NA,NA,0,NA
"4372",0,NA,NA,NA
"4373",NA,NA,0,NA
"4374",NA,NA,NA,0
"4375",0,NA,NA,NA
"4376",NA,NA,1,NA
"4377",NA,NA,NA,1
"4378",1,NA,NA,NA
"4379",NA,0,NA,NA
"4380",NA,0,NA,NA
"4381",NA,NA,0,NA
"4382",NA,NA,0,NA
"4383",NA,NA,0,NA
"4384",NA,NA,NA,0
"4385",NA,NA,NA,0
"4386",NA,1,NA,NA
"4387",NA,NA,NA,1
"4388",NA,NA,NA,0
"4389",NA,NA,0,NA
"4390",NA,NA,NA,0
"4391",1,NA,NA,NA
"4392",NA,0,NA,NA
"4393",NA,0,NA,NA
"4394",NA,1,NA,NA
"4395",NA,NA,NA,0
"4396",0,NA,NA,NA
"4397",0,NA,NA,NA
"4398",NA,NA,NA,0
"4399",NA,NA,NA,0
"4400",NA,NA,0,NA
"4401",NA,NA,1,NA
"4402",0,NA,NA,NA
"4403",0,NA,NA,NA
"4404",0,NA,NA,NA
"4405",0,NA,NA,NA
"4406",1,NA,NA,NA
"4407",0,NA,NA,NA
"4408",NA,1,NA,NA
"4409",NA,0,NA,NA
"4410",NA,NA,NA,0
"4411",NA,0,NA,NA
"4412",NA,NA,0,NA
"4413",NA,NA,NA,1
"4414",NA,0,NA,NA
"4415",NA,0,NA,NA
"4416",NA,NA,NA,0
"4417",NA,NA,NA,0
"4418",NA,NA,0,NA
"4419",NA,NA,NA,1
"4420",0,NA,NA,NA
"4421",NA,NA,NA,0
"4422",NA,0,NA,NA
"4423",0,NA,NA,NA
"4424",NA,NA,NA,1
"4425",NA,NA,1,NA
"4426",NA,0,NA,NA
"4427",NA,NA,0,NA
"4428",NA,NA,NA,1
"4429",0,NA,NA,NA
"4430",NA,NA,0,NA
"4431",NA,NA,NA,1
"4432",NA,NA,1,NA
"4433",NA,NA,NA,1
"4434",0,NA,NA,NA
"4435",NA,NA,1,NA
"4436",NA,NA,NA,0
"4437",0,NA,NA,NA
"4438",NA,NA,0,NA
"4439",NA,NA,NA,1
"4440",NA,NA,1,NA
"4441",0,NA,NA,NA
"4442",NA,0,NA,NA
"4443",NA,NA,1,NA
"4444",0,NA,NA,NA
"4445",NA,NA,NA,1
"4446",0,NA,NA,NA
"4447",NA,1,NA,NA
"4448",NA,NA,NA,0
"4449",0,NA,NA,NA
"4450",0,NA,NA,NA
"4451",NA,NA,0,NA
"4452",NA,NA,0,NA
"4453",NA,NA,0,NA
"4454",0,NA,NA,NA
"4455",NA,1,NA,NA
"4456",NA,0,NA,NA
"4457",0,NA,NA,NA
"4458",NA,NA,0,NA
"4459",NA,NA,NA,1
"4460",NA,NA,NA,0
"4461",NA,0,NA,NA
"4462",NA,NA,NA,0
"4463",NA,NA,0,NA
"4464",NA,0,NA,NA
"4465",NA,0,NA,NA
"4466",NA,NA,1,NA
"4467",NA,NA,NA,0
"4468",0,NA,NA,NA
"4469",NA,0,NA,NA
"4470",NA,NA,NA,1
"4471",0,NA,NA,NA
"4472",NA,0,NA,NA
"4473",NA,NA,NA,0
"4474",NA,0,NA,NA
"4475",NA,NA,NA,0
"4476",1,NA,NA,NA
"4477",0,NA,NA,NA
"4478",1,NA,NA,NA
"4479",1,NA,NA,NA
"4480",NA,0,NA,NA
"4481",NA,NA,0,NA
"4482",NA,NA,1,NA
"4483",NA,0,NA,NA
"4484",0,NA,NA,NA
"4485",NA,0,NA,NA
"4486",NA,NA,NA,0
"4487",NA,NA,0,NA
"4488",NA,NA,1,NA
"4489",0,NA,NA,NA
"4490",0,NA,NA,NA
"4491",NA,NA,0,NA
"4492",NA,1,NA,NA
"4493",NA,NA,0,NA
"4494",1,NA,NA,NA
"4495",NA,NA,1,NA
"4496",NA,NA,NA,0
"4497",NA,NA,0,NA
"4498",NA,NA,NA,0
"4499",0,NA,NA,NA
"4500",NA,NA,0,NA
"4501",NA,NA,NA,0
"4502",NA,NA,NA,0
"4503",NA,0,NA,NA
"4504",NA,NA,NA,0
"4505",NA,NA,0,NA
"4506",0,NA,NA,NA
"4507",NA,NA,0,NA
"4508",1,NA,NA,NA
"4509",NA,NA,1,NA
"4510",NA,0,NA,NA
"4511",NA,NA,NA,0
"4512",NA,NA,0,NA
"4513",NA,NA,NA,0
"4514",0,NA,NA,NA
"4515",NA,NA,NA,0
"4516",0,NA,NA,NA
"4517",NA,NA,0,NA
"4518",0,NA,NA,NA
"4519",NA,NA,0,NA
"4520",NA,NA,NA,1
"4521",NA,NA,NA,1
"4522",NA,NA,0,NA
"4523",NA,NA,NA,1
"4524",0,NA,NA,NA
"4525",NA,NA,NA,0
"4526",NA,0,NA,NA
"4527",0,NA,NA,NA
"4528",NA,NA,0,NA
"4529",NA,1,NA,NA
"4530",NA,NA,NA,1
"4531",NA,NA,0,NA
"4532",0,NA,NA,NA
"4533",0,NA,NA,NA
"4534",NA,0,NA,NA
"4535",NA,NA,0,NA
"4536",NA,NA,NA,0
"4537",NA,NA,NA,1
"4538",NA,0,NA,NA
"4539",NA,NA,NA,0
"4540",1,NA,NA,NA
"4541",NA,NA,NA,0
"4542",NA,1,NA,NA
"4543",1,NA,NA,NA
"4544",NA,NA,1,NA
"4545",NA,0,NA,NA
"4546",0,NA,NA,NA
"4547",NA,NA,0,NA
"4548",NA,0,NA,NA
"4549",NA,NA,0,NA
"4550",NA,NA,NA,0
"4551",NA,NA,0,NA
"4552",NA,0,NA,NA
"4553",NA,0,NA,NA
"4554",NA,NA,NA,0
"4555",NA,NA,1,NA
"4556",NA,NA,0,NA
"4557",1,NA,NA,NA
"4558",0,NA,NA,NA
"4559",0,NA,NA,NA
"4560",NA,NA,0,NA
"4561",0,NA,NA,NA
"4562",NA,1,NA,NA
"4563",NA,NA,0,NA
"4564",NA,NA,0,NA
"4565",NA,NA,0,NA
"4566",NA,0,NA,NA
"4567",NA,0,NA,NA
"4568",NA,NA,NA,0
"4569",NA,NA,NA,0
"4570",0,NA,NA,NA
"4571",NA,NA,0,NA
"4572",NA,0,NA,NA
"4573",NA,1,NA,NA
"4574",NA,NA,0,NA
"4575",NA,0,NA,NA
"4576",NA,NA,NA,0
"4577",NA,0,NA,NA
"4578",NA,NA,0,NA
"4579",1,NA,NA,NA
"4580",NA,NA,0,NA
"4581",NA,0,NA,NA
"4582",NA,NA,NA,0
"4583",0,NA,NA,NA
"4584",NA,0,NA,NA
"4585",0,NA,NA,NA
"4586",0,NA,NA,NA
"4587",NA,NA,1,NA
"4588",NA,0,NA,NA
"4589",NA,0,NA,NA
"4590",NA,0,NA,NA
"4591",0,NA,NA,NA
"4592",NA,NA,NA,1
"4593",NA,NA,NA,1
"4594",1,NA,NA,NA
"4595",NA,1,NA,NA
"4596",NA,1,NA,NA
"4597",NA,NA,NA,0
"4598",NA,NA,0,NA
"4599",0,NA,NA,NA
"4600",NA,NA,0,NA
"4601",0,NA,NA,NA
"4602",NA,0,NA,NA
"4603",NA,0,NA,NA
"4604",NA,0,NA,NA
"4605",NA,1,NA,NA
"4606",NA,NA,0,NA
"4607",0,NA,NA,NA
"4608",NA,NA,NA,0
"4609",NA,NA,NA,0
"4610",NA,NA,0,NA
"4611",NA,NA,NA,0
"4612",0,NA,NA,NA
"4613",NA,NA,0,NA
"4614",0,NA,NA,NA
"4615",NA,NA,0,NA
"4616",NA,0,NA,NA
"4617",NA,NA,NA,1
"4618",NA,1,NA,NA
"4619",NA,NA,NA,0
"4620",NA,NA,NA,0
"4621",NA,NA,NA,0
"4622",1,NA,NA,NA
"4623",NA,NA,0,NA
"4624",NA,0,NA,NA
"4625",0,NA,NA,NA
"4626",NA,NA,NA,0
"4627",0,NA,NA,NA
"4628",NA,NA,NA,0
"4629",NA,NA,0,NA
"4630",NA,NA,0,NA
"4631",0,NA,NA,NA
"4632",NA,NA,1,NA
"4633",NA,NA,0,NA
"4634",NA,NA,NA,0
"4635",NA,0,NA,NA
"4636",NA,NA,NA,0
"4637",NA,0,NA,NA
"4638",NA,NA,NA,0
"4639",NA,0,NA,NA
"4640",NA,NA,0,NA
"4641",0,NA,NA,NA
"4642",NA,NA,0,NA
"4643",NA,NA,NA,0
"4644",NA,NA,NA,0
"4645",NA,1,NA,NA
"4646",0,NA,NA,NA
"4647",NA,NA,NA,0
"4648",0,NA,NA,NA
"4649",NA,NA,1,NA
"4650",NA,0,NA,NA
"4651",NA,1,NA,NA
"4652",NA,NA,NA,0
"4653",NA,NA,0,NA
"4654",NA,NA,1,NA
"4655",NA,0,NA,NA
"4656",NA,NA,0,NA
"4657",0,NA,NA,NA
"4658",NA,NA,NA,0
"4659",0,NA,NA,NA
"4660",0,NA,NA,NA
"4661",NA,NA,0,NA
"4662",NA,0,NA,NA
"4663",NA,NA,0,NA
"4664",NA,NA,1,NA
"4665",NA,0,NA,NA
"4666",NA,0,NA,NA
"4667",NA,NA,NA,0
"4668",NA,NA,0,NA
"4669",NA,NA,0,NA
"4670",NA,NA,1,NA
"4671",1,NA,NA,NA
"4672",NA,NA,1,NA
"4673",0,NA,NA,NA
"4674",NA,NA,NA,0
"4675",0,NA,NA,NA
"4676",NA,NA,NA,0
"4677",NA,NA,0,NA
"4678",NA,1,NA,NA
"4679",NA,NA,NA,1
"4680",0,NA,NA,NA
"4681",0,NA,NA,NA
"4682",NA,NA,NA,0
"4683",NA,0,NA,NA
"4684",1,NA,NA,NA
"4685",NA,NA,0,NA
"4686",NA,NA,0,NA
"4687",NA,NA,0,NA
"4688",NA,1,NA,NA
"4689",NA,0,NA,NA
"4690",NA,NA,NA,1
"4691",NA,NA,NA,0
"4692",NA,NA,1,NA
"4693",0,NA,NA,NA
"4694",NA,NA,1,NA
"4695",NA,NA,0,NA
"4696",NA,NA,NA,0
"4697",NA,0,NA,NA
"4698",0,NA,NA,NA
"4699",NA,NA,NA,0
"4700",0,NA,NA,NA
"4701",NA,0,NA,NA
"4702",NA,NA,NA,0
"4703",NA,0,NA,NA
"4704",NA,1,NA,NA
"4705",NA,NA,0,NA
"4706",NA,NA,NA,0
"4707",NA,NA,NA,0
"4708",NA,NA,NA,0
"4709",0,NA,NA,NA
"4710",NA,0,NA,NA
"4711",NA,NA,1,NA
"4712",NA,0,NA,NA
"4713",NA,NA,0,NA
"4714",NA,NA,NA,0
"4715",NA,NA,NA,0
"4716",NA,NA,0,NA
"4717",NA,0,NA,NA
"4718",NA,0,NA,NA
"4719",0,NA,NA,NA
"4720",NA,0,NA,NA
"4721",NA,0,NA,NA
"4722",NA,NA,NA,0
"4723",NA,NA,NA,1
"4724",NA,NA,NA,1
"4725",NA,NA,NA,1
